Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20
0.08519964471207463,0.002941176488571045,0.002941176500745253,0.5839502583562222,0.0029411765300681653,0.0029411764977600916,0.002941176507835048,0.1575752843154431,0.0029411765145505976,0.0029411765141149756,0.0029411765603956984,0.00294117656434702,0.0029411765390637613,0.002941176512496555,0.002941176506011283,0.0029411764950627306,0.00294117653638801,0.12621598827217045,0.0029411765593445193,0.0029411765173350053
0.00047169812482775354,0.0004716981205310373,0.0004716981214057708,0.00047169812901567374,0.2683530165158729,0.0004716981225329588,0.3441005451612696,0.19958631958629633,0.0004716981223771114,0.00047169812314742894,0.0004716981278376569,0.00047169812599546585,0.0004716981189975487,0.0541178097708457,0.0004716981206042618,0.0004716981248431832,0.00047169814167252397,0.00047169812205714954,0.00047169812038080173,0.12676683709948922
0.12133544506426502,0.0011904762265947432,0.0011904762257950402,0.6293422641621123,0.0011904762389287893,0.0011904762134266585,0.0011904762188475048,0.001190476222264374,0.0011904762332007699,0.0011904762147274708,0.13451210747238068,0.0011904762261813022,0.09576256372187142,0.0011904762248661988,0.0011904762192829804,0.0011904762147882527,0.0011904762057305621,0.001190476255592638,0.0011904762185867186,0.0011904762205565632
0.0016666666842980707,0.0016666667206196532,0.0016666666868445283,0.0016666667168390432,0.21577104615547055,0.0016666666988868642,0.40032484351837455,0.001666666707079072,0.0016666667057828556,0.0016666666971366121,0.0016666667142275558,0.0016666666978542443,0.0016666666970712638,0.0016666666904489754,0.0016666666872944321,0.0016666666854460981,0.0016666666959885158,0.35557077642612706,0.0016666667142460558,0.0016666666999639057
0.0029411766318229535,0.05627940630895324,0.002941176532150752,0.002941176567318091,0.0029411765234798647,0.0029411765644036802,0.002941176572761148,0.002941176545174055,0.002941176521626109,0.0029411765190892323,0.002941176533233334,0.0029411765447678543,0.002941176502580515,0.002941176502948064,0.10886330848802843,0.0029411765169989655,0.0029411765076172106,0.7848572840605792,0.0029411765415686547,0.0029411765148985346
0.0005813953640140464,0.0005813953653349494,0.0005813953647104498,0.0005813953679734049,0.0005813953598667944,0.0005813953632664335,0.0005813953591991429,0.20139678275140815,0.43695523867392244,0.0005813953622609969,0.0005813953638324343,0.0005813953665676672,0.000581395363114119,0.1241489597798943,0.000581395371779057,0.22819669297099632,0.0005813953606955848,0.0005813953660775826,0.0005813953627713103,0.0005813953623149208
0.0038461538784637524,0.0038461538616899327,0.003846153881012393,0.003846153866650767,0.0038461539069580006,0.0038461538723569993,0.0038461539070811217,0.14543504831457724,0.0038461539054734173,0.0038461538926969608,0.0038461538966106574,0.003846153952145382,0.003846153929918407,0.0038461538760389737,0.0038461539032774946,0.0038461538855427543,0.0038461538691955312,0.0038461539435925463,0.7853341815513774,0.0038461539053402847
0.0027777778335727615,0.002777777862349884,0.0027777778200867307,0.0027777778336111093,0.5077598023954994,0.0027777778359431007,0.0027777778259316993,0.2978797078514671,0.002777777821511348,0.0027777778531626702,0.002777777836732502,0.0027777778535020125,0.002777777834105594,0.0027777778864320245,0.0027777778200185755,0.0027777778151823252,0.002777777810517465,0.14713826652963505,0.002777777831927053,0.0027777778488115683
0.499683421061801,0.03137300336409936,0.20607515308171787,0.0007812500117479686,0.0007812500253113793,0.0007812500161360923,0.25036842218537025,0.0007812500211493312,0.0007812500151331136,0.0007812500187239965,0.000781250029164386,0.000781250024578058,0.0007812500106940831,0.000781250023260522,0.0007812500223058743,0.0007812500200740132,0.0007812500140857148,0.0007812500158892909,0.0007812500161985893,0.0007812500225592045
0.0015151515424428263,0.2489328338684929,0.001515151544674991,0.0015151515698598032,0.0015151515627722894,0.0015151515330428969,0.0015151515423589992,0.0015151515489615981,0.29639508763745115,0.001515151544287419,0.001515151547450582,0.09777636156655337,0.0015151515616729013,0.0015151515642151834,0.07258146828324197,0.001515151543677064,0.0015151515342161257,0.2615869753958733,0.0015151515522772625,0.0015151515564773724
0.001136363647819873,0.0011363636537567443,0.0011363636527904268,0.1432428958751042,0.0011363636503584154,0.07796942032116568,0.0011363636528698919,0.0011363636575356206,0.0011363636585525398,0.0011363636631410853,0.0011363636586075527,0.0011363636457530767,0.001136363666578323,0.0011363636551563064,0.0011363636554428563,0.001136363668743298,0.7594695016585096,0.0011363636542404364,0.0011363636543298798,0.0011363636495441665
0.000892857163285898,0.0008928571665230753,0.3525810595301798,0.09393856397863139,0.0008928571595434613,0.0008928571685671337,0.0008928571620800964,0.10699718172366768,0.0008928571630029901,0.0008928571573470951,0.000892857165215497,0.1408437547156846,0.0008928571676552731,0.0008928571581885614,0.0008928571563235441,0.0008928571653797175,0.000892857162404544,0.29224658261593384,0.0008928571632736779,0.0008928571571122222
0.0005747126567402361,0.1364679486896634,0.0005747126629368819,0.0005747126579093883,0.0005747126572385262,0.13172926680853253,0.000574712650768474,0.1507366733110008,0.0005747126572694545,0.0005747126509599937,0.0005747126579490083,0.000574712655899819,0.26762779293004635,0.0005747126573781018,0.0005747126512260841,0.3048176284147023,0.0005747126594522459,0.0005747126533994486,0.0005747126574927516,0.000574712659434185
0.15796857865131517,0.0003571428641630331,0.00035714286357274567,0.2905875695532982,0.0003571428637256108,0.08513058493257168,0.0003571428617341237,0.0003571428635466978,0.00035714286830076014,0.00035714286246380173,0.0003571428634319982,0.00035714286232174864,0.0003571428677246244,0.0003571428638137806,0.16762196718180744,0.00035714286885333576,0.23218048090194626,0.0003571428623382589,0.06151081867759848,0.00035714286547229487
0.001162790728603911,0.0011627907055210408,0.39643662997591905,0.001162790718495517,0.0011627907130450255,0.001162790731865928,0.0011627907494399154,0.4966297010335071,0.0011627907304635897,0.001162790730422524,0.08716622670245082,0.001162790714958798,0.001162790710650856,0.0011627907192510692,0.0011627907122698775,0.0011627907335984807,0.0011627907241089645,0.0011627907262327928,0.0011627907206240339,0.0011627907185707336
0.001428571465031627,0.001428571464126318,0.0014285714497795983,0.0014285714631455389,0.0014285714708709486,0.001428571479916621,0.001428571455996848,0.0014285714748031558,0.228140900716616,0.2772713191892136,0.0014285714770207558,0.0014285714614098864,0.27742180542001665,0.19430883124288095,0.001428571440006536,0.001428571469004518,0.0014285714784674577,0.0014285714657392792,0.0014285714518059585,0.0014285714641480301
0.0013513513831736117,0.0013513513839476798,0.001351351381255316,0.0013513513670225506,0.3666222709821334,0.0013513513679079443,0.0013513513900883162,0.0013513513800576318,0.0013513513861493677,0.0013513513851509935,0.0013513513748397226,0.001351351394557414,0.0013513513740134344,0.001351351383374752,0.0013513513945158638,0.0013513513751725024,0.001351351363154876,0.6090534041672193,0.0013513513878408683,0.0013513513784243966
0.0019230769430054152,0.001923076946984586,0.0019230769478509777,0.32941872644070325,0.0019230769441058032,0.0019230769725621687,0.001923076994627283,0.0019230769751226446,0.0019230769615038044,0.0019230769455880062,0.0019230769674002507,0.0019230769588126303,0.0019230769727689892,0.0019230769833682854,0.0019230769534912043,0.0019230769894115392,0.0019230769842314458,0.39849853321686596,0.23939043193314946,0.001923076968446241
0.0015151515290209709,0.0015151515583649042,0.0015151515360660914,0.7922971082345114,0.001515151534579202,0.18043016401568768,0.001515151531822572,0.001515151543787628,0.001515151534443927,0.00151515155874683,0.001515151550727845,0.0015151515416733446,0.001515151543077583,0.0015151515309897632,0.0015151515237150173,0.0015151515395962394,0.0015151515704233507,0.0015151515361944976,0.0015151515392903797,0.001515151547280808
0.2924273084121025,0.0012500000266363464,0.0012500000284276578,0.001250000019210216,0.0012500000178680012,0.0012500000303279925,0.0012500000152403316,0.001250000030333,0.0012500000266054744,0.0012500000332337756,0.001250000027392047,0.0012500000203080665,0.0012500000293630001,0.506110126362243,0.0012500000166212374,0.1802125648281204,0.0012500000203926934,0.0012500000145447808,0.0012500000115042136,0.0012500000295252933
0.0012820513232537272,0.0012820513152413376,0.0012820513085387826,0.0012820513215270814,0.0012820513034869216,0.0012820513248349022,0.001282051303762726,0.0012820513036692319,0.13102112324624648,0.0012820513237865867,0.12706607268118553,0.0012820513111495198,0.0012820512995786637,0.0012820513063228477,0.23733892331692846,0.0012820513168318127,0.0012820513348071358,0.3192581799076739,0.16608493114741893,0.0012820513037553642
0.0013513513592988272,0.0013513513689580186,0.0013513513740299832,0.0013513513674819526,0.0013513513782204614,0.0013513513628466832,0.0013513513726868603,0.001351351366280553,0.4276916159925311,0.0013513513705031288,0.0013513513671686605,0.0013513513729856816,0.0013513513703277175,0.0013513513821181568,0.0013513514053506241,0.0013513513672226318,0.0013513513724448388,0.25291033028417,0.29642508039400706,0.001351351371367151
0.002380952413092228,0.002380952402630094,0.0023809524016531326,0.0023809524461589474,0.0023809524212521256,0.5746791544517728,0.0023809524148114235,0.0023809524258783825,0.0023809524165007167,0.002380952425003977,0.0023809524600167864,0.002380952402579941,0.0023809524244597924,0.0023809524233761783,0.00238095242677845,0.002380952443182332,0.38246370193919227,0.002380952413988889,0.002380952408972185,0.0023809524386992948
0.002380952432694625,0.002380952447732407,0.002380952420631541,0.7001618544812858,0.002380952411949008,0.0023809524440059435,0.0023809524128571087,0.002380952445721944,0.002380952406223376,0.2569810018672641,0.0023809524367520334,0.0023809524167546716,0.002380952401189596,0.0023809524345644864,0.0023809524279041427,0.002380952418443714,0.0023809524368723902,0.0023809524204222473,0.0023809524073018424,0.002380952429428909
0.002272727309944253,0.0022727272889367517,0.002272727379163373,0.002272727307135035,0.2500657917718354,0.18535748336259603,0.0022727273002695197,0.00227272733446784,0.0022727272909633307,0.002272727305943291,0.5259403604850303,0.0022727273185241407,0.0022727272967872467,0.0022727273042942235,0.0022727273004658917,0.002272727317067222,0.0022727273259264234,0.0022727273231273842,0.0022727273266770634,0.002272727350845092
0.0013888889420644818,0.0013888889252067964,0.001388888950334935,0.001388888920438986,0.0013888889376953073,0.0013888889238254782,0.0013888889181677307,0.0013888889237439646,0.001388888923286191,0.0013888889524797043,0.36526503538681254,0.0013888889278623783,0.0013888889283032826,0.0013888889189299963,0.4333250313759155,0.0013888889224490596,0.0013888889145685787,0.1777988214519227,0.001388888923316417,0.0013888889326759957
0.000649350665239282,0.0006493506578835202,0.0006493506815719229,0.0006493506703210762,0.0006493506633078281,0.24308769676558922,0.0006493506608395337,0.0006493506855793586,0.2734011562910889,0.0006493506777768912,0.000649350670114718,0.0006493506705324933,0.2457712340943008,0.08406286405491695,0.0006493506583662361,0.14393678877258065,0.000649350667306941,0.0006493506637588842,0.0006493506614644571,0.0006493506674603143
0.0019230769825000701,0.1419459687678274,0.0019230769812751635,0.001923076972469303,0.0019230769543004593,0.3208036249787226,0.001923076957514,0.0019230769721292954,0.0019230769732627667,0.0019230769698627894,0.001923076969306322,0.001923076971498347,0.5045580977796535,0.0019230769649990706,0.0019230769634082908,0.0019230770046858912,0.0019230769825493515,0.0019230769475496758,0.0019230769436202782,0.0019230769628654299
0.12555872731339449,0.0009615384819347892,0.0009615384869489678,0.000961538480072064,0.0009615384844206894,0.443813653705806,0.4142814647879597,0.0009615384884096827,0.0009615384805794191,0.0009615384821437586,0.0009615384823120751,0.0009615384784273243,0.0009615384915600955,0.0009615384719233259,0.0009615384718768558,0.0009615384854396306,0.0009615384882226267,0.0009615384775149649,0.0009615384825712442,0.0009615384784823218
0.0007246376933186219,0.0007246376982888103,0.2580502636039806,0.0007246376931053372,0.0007246376893711136,0.2066177497745006,0.41911902278862173,0.0007246376999836358,0.0007246376969604219,0.0007246377014774582,0.10461876070919675,0.0007246376880593522,0.0007246376962301992,0.0007246376909001319,0.0007246377008481576,0.000724637698747763,0.000724637692283675,0.0007246376930175392,0.0007246376951372355,0.0007246376959710175
0.0014285714460233066,0.0014285714390151712,0.0014285714651690777,0.001428571484894535,0.0014285714484547371,0.0014285714554299247,0.0014285714616752764,0.001428571458637948,0.0014285714631211166,0.001428571463640744,0.0014285714500668293,0.001428571463816895,0.18480945047075178,0.0014285714526123523,0.001428571452341854,0.0014285714789192283,0.001428571437337007,0.7894762633061118,0.0014285714565308567,0.0014285714454498083
0.0006097561084941199,0.0006097561107316503,0.0006097561105340757,0.6142122550361576,0.0006097561092139184,0.000609756114403573,0.0006097561280745296,0.1478200932662946,0.0006097561106428726,0.0006097561145446582,0.2276017977984262,0.0006097561108018739,0.0006097561115136991,0.0006097561087618376,0.000609756106007518,0.0006097561103253588,0.0006097561113803633,0.0006097561118620924,0.0006097561110002825,0.0006097561108288739
0.003333333416300009,0.0033333333494429316,0.0033333334026762296,0.0033333334935827085,0.0033333334306182892,0.0033333334048444786,0.0033333334131096007,0.0033333333978284446,0.003333333419478762,0.0033333334165761936,0.0033333334028652372,0.003333333424535465,0.0033333334379460015,0.003333333426411557,0.003333333385865427,0.0033333334099063167,0.0033333333769132887,0.9366666652092422,0.003333333393070069,0.0033333333887868456
0.0013157894963466243,0.0013157894794465139,0.0013157894941398945,0.001315789493677599,0.0013157894858848286,0.0013157895021034505,0.38035658633381875,0.0013157894929207998,0.0013157894945518235,0.001315789508486283,0.0013157894975370297,0.0013157894977760853,0.0013157894841733825,0.4479776991610599,0.00131578949750785,0.001315789504616201,0.0013157894877295138,0.001315789497752552,0.0013157894843721964,0.14929729310609866
0.5773922693450781,0.0009433962443590805,0.19260308921362088,0.000943396247308412,0.0009433962492040611,0.0009433962451612255,0.0009433962383976238,0.0009433962429607939,0.0009433962440005619,0.0009433962490955162,0.11008719793245104,0.0009433962441678519,0.0009433962504357204,0.0009433962426187925,0.0009433962348048926,0.0009433962410366489,0.0009433962517940372,0.0009433962505496832,0.0009433962415957743,0.1048231035913592
0.0007575757787069561,0.0007575757705304494,0.31007229294434085,0.0007575757745985215,0.0007575757818080752,0.0007575757704123017,0.6762913430184516,0.0007575757730840558,0.0007575757883990083,0.0007575757938304143,0.0007575757682386454,0.0007575757771843748,0.0007575757729059258,0.0007575757738675237,0.0007575757790071651,0.0007575758095311148,0.0007575758170632015,0.0007575757674586208,0.0007575757709777907,0.0007575757696036435
0.0010416666969703837,0.001041666678535038,0.0010416666836173959,0.0010416666856832412,0.0010416666794550325,0.0010416667224844654,0.1707439202840822,0.0010416666991916212,0.001041666693089073,0.0010416666784898746,0.001041666677821247,0.3691333414840937,0.0010416666844391543,0.15225804943898297,0.0010416666848382728,0.0010416666809797035,0.0010416667003479915,0.29119802174922543,0.001041666693078143,0.0010416667045950298
0.0020000000200548194,0.002000000015834211,0.0020000000173883985,0.002000000018632564,0.0020000000192282675,0.002000000023581725,0.4248884189222582,0.0020000000530107226,0.0020000000588305364,0.0020000000689481745,0.002000000015784438,0.002000000045803278,0.0020000000744675095,0.0020000001053565764,0.0020000000303330152,0.0020000000333428615,0.0020000000469582433,0.5391115803486684,0.0020000000371189217,0.0020000000443990934
0.404399856780489,0.0015151515417383176,0.0015151515471907937,0.0015151515337407306,0.0015151515408903062,0.0015151515393962483,0.17095552928649949,0.001515151552477571,0.001515151544179114,0.0015151515392573766,0.0015151515447283824,0.30516578539073813,0.0015151515322222888,0.0015151515501935005,0.0015151515305392336,0.0015151515375227966,0.001515151539970311,0.0952364038715974,0.0015151515426170483,0.0015151515540118784
0.0029411765100271093,0.0029411765585699136,0.0029411764989381198,0.0029411765067746134,0.002941176522103352,0.0029411765602113155,0.0029411765219660197,0.002941176558043391,0.002941176499382454,0.002941176534764282,0.0029411765595072025,0.0029411765515173893,0.0029411764940690875,0.502377395581608,0.0029411765106596606,0.0029411764856201628,0.0029411764988626237,0.444681426975256,0.0029411765440998396,0.0029411765280196343
0.0007936508138182794,0.0007936508104402713,0.0007936508038400252,0.85411487675718,0.0007936508091586974,0.0007936508097738682,0.0007936508079900453,0.000793650803430507,0.0007936508077526473,0.0007936508132177428,0.0007936508139050985,0.1315994086474178,0.0007936508115090925,0.0007936508145313523,0.0007936508044818187,0.0007936508253222072,0.0007936508087419913,0.000793650814086693,0.0007936508082498516,0.0007936508151519457
0.0005319149045889412,0.0005319148989264572,0.0005319149066125516,0.0005319149049280939,0.0005319149053134482,0.00053191490313999,0.0005319149062077327,0.1801731909537817,0.0005319149015310278,0.0005319149042841575,0.000531914902866902,0.0005319149071548518,0.0005319149014687679,0.0005319149038821102,0.4022109909564473,0.0005319149012777688,0.000531914907033838,0.17120288384926285,0.23790229577526537,0.0005319149060260084
0.0031250000547037404,0.0031250000680093353,0.003125000057686556,0.003125000081625781,0.0031250000791436293,0.0031250000699233355,0.0031250000371183164,0.00312500005845186,0.0031250000285326235,0.0031250000448572813,0.7153042028644122,0.0031250000893731484,0.0031250000515826376,0.22844579591629044,0.0031250000714081703,0.0031250000262403013,0.003125000091939716,0.003125000068395646,0.0031250001460810645,0.003125000094224335
0.0010416666856754811,0.12344345637934942,0.001041666678155532,0.2693295942329311,0.0010416666833189655,0.0010416666945363793,0.0010416666926948283,0.11513874927121318,0.001041666687717348,0.16152753499491002,0.001041666694278022,0.0010416666925866498,0.0010416666849741535,0.08217240832565666,0.001041666682177069,0.15154846541841965,0.0010416666974373938,0.08329812441977513,0.0010416666916689902,0.0010416666925238854
0.002173913143080992,0.002173913073400636,0.002173913139377266,0.002173913096504568,0.002173913097460306,0.0021739130931839675,0.002173913078110289,0.0021739131124447735,0.0021739130670231925,0.0021739130828240076,0.0021739130931693173,0.0021739131182053656,0.0021739130601884952,0.35271684219105176,0.0021739130693262426,0.002173913111908954,0.0021739130764321488,0.002173913087513026,0.002173913076042606,0.6081527221327521
0.0025000000374454474,0.0025000000107163202,0.002500000038638338,0.002500000027060581,0.0025000000125076603,0.002500000012375025,0.0025000000070249336,0.0025000000195701307,0.9524999995378003,0.002500000006592816,0.002500000009650106,0.0025000000326514463,0.002500000041718061,0.002500000030380828,0.002500000024968906,0.0025000000426728354,0.00250000000783519,0.0025000000547634365,0.0025000000384740543,0.00250000000715364
0.3539991440822929,0.0013157895082332686,0.0013157895119591458,0.001315789498860332,0.001315789488966674,0.001315789498138538,0.11947550082370309,0.0013157895073242513,0.0013157895054655916,0.0013157895084027857,0.0013157895032086143,0.0013157895031238283,0.001315789498497351,0.07088634939151597,0.0013157895108419694,0.10235133831583151,0.0013157894951692918,0.3335508248214242,0.00131578951814496,0.0013157895088957976
0.0009433962568098868,0.0009433962377143503,0.0009433962499321765,0.0009433962577609613,0.0009433962536623023,0.0009433962448332212,0.0009433962446977404,0.000943396250518374,0.0009433962469626816,0.15773786273754245,0.000943396253935557,0.00094339625047868,0.10404217578440632,0.0009433962562312296,0.0009433962783737728,0.0009433962397851417,0.0009433962484215907,0.36668743334803866,0.0009433962534706707,0.35643818810642425
0.0017241379681794773,0.0017241379610699304,0.5011288786513876,0.0017241379629113673,0.001724137961356633,0.0017241379704236736,0.0017241379492280732,0.0017241379689702915,0.0017241379641319587,0.0017241379520446301,0.0017241379527595867,0.0017241379730332158,0.0017241379533007323,0.0017241379570117903,0.0017241379529619497,0.15229778732552118,0.0017241379584874209,0.31726298869267155,0.001724137967164629,0.0017241379573843883
0.3708461733493183,0.0011904761998596896,0.0011904762170951825,0.0011904762130917896,0.0011904762154939662,0.0011904762096134882,0.37831508718044704,0.0011904762164292738,0.0011904762123410384,0.0011904762159849055,0.001190476205126063,0.0011904762207817438,0.0011904762109552422,0.0011904762158842042,0.0011904762080993674,0.0011904762131176294,0.001190476207453375,0.0011904762220152094,0.23060064385169732,0.0011904762151950235
0.0006666666811495783,0.0006666666861911357,0.0006666666923899813,0.4636657276346655,0.0006666666760229091,0.0006666666835978626,0.00066666667623633,0.0006666666886202165,0.0006666666798695775,0.000666666676556627,0.000666666685824536,0.0006666666789575386,0.0006666666787740215,0.0006666666819642876,0.000666666676372778,0.0006666666839897956,0.2745201299370899,0.0006666666762886957,0.000666666681714622,0.2504808088437239
0.001562500026340408,0.0015625000527346165,0.0015625000264436846,0.0015625000506886701,0.0015625000611469949,0.3987748148503975,0.0015625000203434648,0.0015625000335377256,0.0015625000244101571,0.0015625000318711427,0.0015625000433717197,0.0015625000235673632,0.001562500047525648,0.001562500023564256,0.5076878446580422,0.0015625000381944366,0.0015625000406000158,0.001562500020941794,0.06697483989394601,0.0015625000323322602
0.0011363636493103462,0.0011363636560917472,0.0011363636616010923,0.0011363636613195465,0.08213594818562764,0.001136363676019038,0.0011363636483168725,0.0011363636559774777,0.0011363636708523054,0.4058052441825356,0.0011363636660109205,0.0011363636570619691,0.1677560141642002,0.0011363636533802002,0.0011363636755966206,0.3261209748753235,0.0011363636544851523,0.0011363636693183107,0.0011363636742971754,0.0011363636626740767
0.0013888889286249374,0.0013888888962925656,0.001388888904932648,0.0013888888972419641,0.001388888907434544,0.0013888888971465563,0.0013888889151651696,0.0013888889043020493,0.001388888906375223,0.0013888888975219756,0.001388888902655447,0.7403197776370484,0.0013888888955776585,0.00138888890733675,0.001388888898842325,0.0013888889042812961,0.0013888888973675234,0.23468022208435532,0.001388888914605227,0.0013888889028923666
0.6595023850526193,0.002272727339911932,0.002272727317756642,0.0022727273336248083,0.0022727273153204104,0.002272727322459564,0.002272727311074476,0.0022727273352738313,0.002272727316803111,0.002272727318014738,0.0022727272979346505,0.002272727300728118,0.002272727315740586,0.0022727273052057318,0.0022727273152317764,0.00227272734823811,0.0022727273420303055,0.0022727273035560527,0.0022727273117883837,0.2995885231966876
0.0006250000095274543,0.0006250000200241902,0.135770187914428,0.0006250000134085459,0.0006250000130632753,0.0006250000141620215,0.0006250000074028414,0.4529411208943466,0.0006250000146572518,0.0006250000097739508,0.08950551330587042,0.0006250000146979768,0.0006250000103489343,0.000625000009467776,0.0006250000230226644,0.0006250000109374244,0.0006250000084002001,0.31178317767484715,0.0006250000155191525,0.0006250000160940381
0.0012820513006663711,0.0012820513038577458,0.001282051301773612,0.0012820513646132226,0.001282051301461665,0.0012820513148231213,0.0012820513061768057,0.0012820513231589128,0.0012820513394085486,0.001282051316446115,0.0012820513173377424,0.975641024866068,0.0012820513197562948,0.0012820513171036367,0.0012820512943001712,0.0012820512983249292,0.0012820512997305338,0.0012820514857888145,0.0012820513165705714,0.001282051312633182
0.001041666699703123,0.0010416666886413843,0.0010416666969594076,0.0010416666919128123,0.001041666693281441,0.001041666696030279,0.0010416666806052403,0.001041666694126019,0.0010416666779048418,0.001041666680722062,0.3075468488422488,0.0010416666871990617,0.0010416666902735767,0.0010416666953909355,0.0010416666832592035,0.001041666711532871,0.6737031507366372,0.0010416666794852852,0.0010416666811476965,0.001041666692938729
0.0007692307893109742,0.0007692307909530525,0.0007692307858125824,0.0007692307920248665,0.0007692307884545736,0.000769230783414992,0.062375855226166156,0.0007692307873646211,0.2781671929735681,0.22697792374174292,0.0007692307898279783,0.0007692307949472522,0.3240688545721306,0.0007692308021964137,0.09687171162674447,0.0007692307919504043,0.0007692307870043863,0.0007692307890591981,0.0007692307889152125,0.000769230798411255
0.0008771929971909851,0.0008771930000393362,0.000877192993477392,0.8222592087165399,0.0008771930016671565,0.0008771929961814638,0.0008771930092145864,0.0008771930015988497,0.0008771930070308241,0.0008771930069027796,0.0008771930020950966,0.0008771930032918075,0.0008771930051765017,0.0008771930087967007,0.0008771929943697019,0.0008771929940455636,0.0008771929922898398,0.16195131726918516,0.0008771930029102678,0.0008771929979960849
0.0017241379506385632,0.001724137940659597,0.0017241379582084238,0.0017241379691049826,0.0017241379427647078,0.08423669030587631,0.0017241379677138203,0.0017241379594383484,0.0017241379658062546,0.0017241379578790538,0.0017241379605138468,0.0017241379524065808,0.0017241379498630473,0.0017241379463907751,0.0017241379594411014,0.0017241379532767025,0.0017241379450575194,0.8847288265128116,0.0017241379587041052,0.0017241379434445306
0.0004854369057432802,0.0004854369071058509,0.00048543690112976,0.09446488252087358,0.00048543691487330017,0.00048543690315491506,0.00048543690000789005,0.0004854369033589346,0.36424697914917215,0.0004854369042817321,0.00048543690240363945,0.07665828356178046,0.20174291757779259,0.0004854369042883409,0.00048543690069214116,0.11276091028223331,0.00048543690775965716,0.00048543690914717123,0.0004854369048176589,0.14332991023938346
0.000757575766747722,0.0007575757705069784,0.0007575757712587154,0.31650382140681094,0.0007575757726245603,0.0007575757764692272,0.0007575757784261542,0.000757575773932945,0.0007575757736656669,0.0007575757736261462,0.0007575757816554575,0.0007575757730629708,0.04347493278709956,0.0007575757783033449,0.11289163192646734,0.0007575757762693533,0.5150084014798912,0.000757575775431646,0.0007575757777755874,0.0007575757799744612
0.3313495861794643,0.0021739130490245713,0.0021739130742266595,0.002173913074365802,0.002173913079359105,0.002173913069677168,0.0021739130734624045,0.002173913064869857,0.002173913088064028,0.002173913063324208,0.002173913073777931,0.0021739131067645126,0.0021739130607840215,0.0021739130914358073,0.002173913089325666,0.0021739130966103915,0.0021739130746848434,0.16270929909467868,0.002173913064873947,0.46898459243122614
0.1075336763604329,0.0010000000198094833,0.2515080316098572,0.001000000051074402,0.0010000000240343455,0.0010000000236745103,0.0010000000243060862,0.0010000000225361084,0.0010000000553101519,0.0010000000345105676,0.0010000000328241863,0.0010000000257992302,0.0010000000219393633,0.0010000000216243015,0.18898717592972542,0.4359711156343958,0.001000000035247897,0.0010000000212892878,0.0010000000254068266,0.0010000000262017784
0.0035714286579418345,0.003571428666840775,0.0035714286633339674,0.0035714286573134755,0.0035714286468315677,0.5175783316662049,0.0035714286724809596,0.0035714287182900943,0.003571428635682946,0.003571428691753502,0.0035714287052607944,0.003571428641004717,0.0035714286177022324,0.41813595231338174,0.0035714286978799975,0.0035714286992098152,0.0035714287081743982,0.0035714286312623954,0.0035714286005394794,0.00357142870891036
0.0011904761992760575,0.0011904761979474928,0.0011904762015615207,0.11654417348153075,0.0011904762233785869,0.0011904762031814046,0.0011904762043020267,0.0011904762013628019,0.0011904762234549349,0.0011904762111709863,0.0011904762022876755,0.001190476209114891,0.35124909833063883,0.0011904762040669114,0.0011904762001517524,0.0011904761986271427,0.0011904762008860612,0.0011904762156204104,0.5119686326898202,0.0011904762016194535
0.0002923976670386522,0.00029239766705331456,0.0002923976651114729,0.3799415562568818,0.0002923976637657241,0.00029239767401573235,0.00029239766397950204,0.00029239766700009915,0.00029239766418380107,0.00029239766638965625,0.4168667439195992,0.00029239766496728324,0.0002923976636242501,0.00029239766483179423,0.0002923976641323474,0.0002923976656967111,0.19822093950639127,0.0002923976633282872,0.0002923976650958075,0.00029239766691315774
0.00042735043433178333,0.0004273504375292957,0.22561512652733157,0.3268172436106044,0.19919137336294104,0.0004273504402610089,0.06403808608840844,0.00042735043862792175,0.0004273504354465157,0.00042735043966085455,0.000427350438187096,0.044604496343320095,0.0004273504342063899,0.0004273504336875556,0.06173017916725749,0.0004273504354526347,0.07244793922351651,0.00042735043691960933,0.00042735043735190275,0.0004273504349579854
0.002777777806624897,0.07044842036579169,0.0027777777873955354,0.0027777778224573895,0.0027777778083853946,0.8795515790133286,0.002777777798427495,0.002777777823104392,0.0027777778343045802,0.0027777778217224305,0.002777777815652109,0.0027777777874942503,0.0027777778249452587,0.0027777778189976344,0.002777777818697586,0.002777777848504894,0.00277777780169423,0.002777777795047212,0.002777777792384177,0.0027777778150404413
0.0007936508194967412,0.0007936508060852344,0.0007936508230496653,0.18249553916742842,0.0007936508244346113,0.0007936508087725851,0.11474513918896655,0.0007936508171201281,0.5768881324777579,0.0007936508126884971,0.0007936508091427871,0.0007936508220925464,0.11317277612862235,0.0007936508282511513,0.0007936508096504512,0.0007936508062836894,0.0007936508108149212,0.0007936508112645759,0.0007936508088462387,0.0007936508192308482
0.001111111136272932,0.0011111111303850098,0.0011111111532764427,0.001111111132247964,0.001111111128608973,0.0011111111291073695,0.26496217915178255,0.7150378204874515,0.0011111111301902515,0.0011111111367167299,0.0011111111287730531,0.0011111111323673956,0.0011111111265216752,0.00111111112312971,0.0011111111238520375,0.0011111111304120229,0.0011111111235410187,0.0011111111283199657,0.0011111111300076606,0.0011111111370359457
